recorder_uuid,age_range,country,province,city,postal_code,gender,occupation,mother_language,birth_country,birth_province,birth_city,grow_up_country,grow_up_province,grow_up_city,years_at_current_location,has_disability,has_speech_impediment,education
09bb1209-00c3-11f0-9dd7-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,3699,female,Unemployed,zul,ZA,kwazulu_natal,Pinetown,ZA,kwazulu_natal,Durban,31,False,False,5
7ad11b3f-e221-11ef-931f-0242ac120004,30-39,ZA,Mpumalanga,Nelspruit,1203,male,Unemployed,zul,ZA,mpumalanga,Nelspruit,ZA,mpumalanga,Durban,3,True,False,5
eeb9b087-f35d-11ef-b893-0242ac120002,30-39,ZA,KwaZulu-Natal,Pietermaritzburg,3217,female,Self employed,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,25,False,False,4
adfbf953-030b-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Pretoria,8,female,Unemployed,zul,ZA,gauteng,Benoni,ZA,gauteng,Benoni,3,False,False,2
b7867aae-f283-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Durban,3650,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,32,False,False,2
a939528c-15db-11f0-bb20-0242ac120003,40-49,ZA,Gauteng,Johannesburg,2091,female,TEFL teacher,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,7,False,False,5
29e48625-030b-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4001,female,Cashier,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,29,False,False,6
490c2078-fb2a-11ef-a9a6-0242ac120003,30-39,ZA,KwaZulu-Natal,Durban,4001,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,31,False,False,3
a5e5e411-0647-11f0-9be4-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4339,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,23,False,False,2
1536ae59-03c2-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4092,female,actor,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,20,False,False,5
d58b5638-fa78-11ef-a9a6-0242ac120003,60+,ZA,Gauteng,Johannesburg,1682,female,Self employed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,23,False,False,2
50546122-f9b4-11ef-a9a6-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4342,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,23,False,False,2
726c2b05-ffd3-11ef-a4e6-0242ac120005,18-29,ZA,KwaZulu-Natal,Stanger,4450,female,Unemployed,zul,ZA,kwazulu_natal,Stanger,ZA,kwazulu_natal,Stanger,10,False,False,3
6ffa305b-f7fa-11ef-bf9c-0242ac120002,50-59,ZA,Gauteng,Johannesburg,1812,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,19,False,False,1
8a0f8aff-fb2a-11ef-a9a6-0242ac120003,18-29,ZA,Gauteng,Akasia,182,female,Student,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,22,False,False,4
19320e25-fa66-11ef-a9a6-0242ac120003,40-49,ZA,KwaZulu-Natal,Ladysmith,3370,female,,zul,ZA,kwazulu_natal,Ladysmith,ZA,kwazulu_natal,Ladysmith,45,False,False,5
63203d1a-03dd-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Newcastle,2940,male,Self employed,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,15,False,False,4
bfc09659-f4d7-11ef-ac4e-0242ac120005,50-59,ZA,KwaZulu-Natal,Durban,4051,female,Teacher,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,31,False,False,4
49b61d6f-e22e-11ef-931f-0242ac120004,30-39,ZA,Gauteng,Johannesburg,2001,female,Call centre agent,zul,ZA,gauteng,Soweto,ZA,gauteng,Soweto,10,False,False,2
ed63c438-e886-11ef-9e0f-0242ac120002,30-39,ZA,Gauteng,Johannesburg,1801,female,Administrator,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,15,False,False,4
77ea8e71-02fb-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4309,female,,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,2
3ff7abfd-0e39-11f0-9047-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4066,female,Students,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Kranskop,5,False,False,3
676fe666-0618-11f0-8778-0242ac120002,30-39,ZA,KwaZulu-Natal,Durban,4133,female,Caregiver,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,5,False,False,4
43a6d4aa-030b-11f0-8300-0242ac120004,30-39,ZA,Gauteng,Johannesburg,1686,female,Marketplace Representative,zul,ZA,gauteng,Ixopo,ZA,kwazulu_natal,Ixopo,4,False,False,5
855bdd6a-137d-11f0-b3c5-0242ac120004,18-29,ZA,KwaZulu-Natal,Pietermaritzburg,3226,male,Unemployed,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,10,False,False,3
8bafccee-18f9-11f0-8bbc-0242ac120005,18-29,ZA,Gauteng,Katlehong,1431,male,Junior Draughtsman,zul,ZA,limpopo,Dennilton,ZA,mpumalanga,Carolina,23,False,False,3
76a1ef7b-0940-11f0-ae3c-0242ac120003,18-29,ZA,KwaZulu-Natal,Mtubatuba,3935,male,Unemployed,zul,ZA,kwazulu_natal,Mtubatuba,ZA,kwazulu_natal,Mtubatuba,5,False,False,2
feb93027-f7fc-11ef-bf9c-0242ac120002,30-39,ZA,Gauteng,Soshanguve,152,female,Student,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Gingindlovu,10,False,False,4
4af2336b-15de-11f0-bb20-0242ac120003,18-29,ZA,KwaZulu-Natal,Mandeni,4490,male,Unemployed,zul,ZA,kwazulu_natal,Mandeni,ZA,kwazulu_natal,Mandeni,29,False,False,5
7960d2a6-137d-11f0-b3c5-0242ac120004,18-29,ZA,Gauteng,Johannesburg,1833,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,26,False,False,5
698ade48-15de-11f0-bb20-0242ac120003,40-49,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,"Quality Control Office, Translator part time",zul,ZA,kwazulu_natal,"Harding, KwaZulu natal",ZA,kwazulu_natal,"Harding, KwaZulu natal",12,False,False,4
3f8a41c4-0940-11f0-ae3c-0242ac120003,50-59,ZA,KwaZulu-Natal,Durban,4091,female,Unemployed,zul,ZA,kwazulu_natal,Nongoma,ZA,kwazulu_natal,Durban,20,False,False,1
915b8cfe-061a-11f0-8778-0242ac120002,30-39,ZA,KwaZulu-Natal,Eshowe,3801,female,,zul,ZA,kwazulu_natal,Eshowe,ZA,kwazulu_natal,Eshowe,34,False,False,3
02afe679-0df8-11f0-9047-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4309,female,Unemployed,zul,ZA,kwazulu_natal,Nongoma,ZA,kwazulu_natal,Nongoma,3,False,False,2
b8f32321-e220-11ef-931f-0242ac120004,40-49,ZA,KwaZulu-Natal,Pinetown,3610,male,Health and safety coordinator,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,7,False,False,5
a69324a1-0566-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Johannesburg,1475,female,Executive Assistant,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,27,False,False,4
747b80d4-056b-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4031,female,Customer Assistant,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,31,False,False,3
90669eb5-1054-11f0-945d-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4066,female,Teacher,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,6
aaea6c4d-fd94-11ef-a9a6-0242ac120003,18-29,ZA,KwaZulu-Natal,Vryheid,3100,female,unemployed,zul,ZA,kwazulu_natal,Vryheid,ZA,kwazulu_natal,Vryheid,23,False,False,5
74c64d67-ef57-11ef-a867-0242ac120003,30-39,ZA,Gauteng,Johannesburg,1723,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,31,False,False,5
339e6d16-030a-11f0-8300-0242ac120004,18-29,ZA,Mpumalanga,Breyten,2330,female,Unemployed,zul,ZA,mpumalanga,Breyten,ZA,mpumalanga,Breyten,20,False,False,2
b94df903-0fc3-11f0-945d-0242ac120004,30-39,ZA,KwaZulu-Natal,Paulpietersburg,3180,female,Student,zul,ZA,kwazulu_natal,Nkandla,ZA,kwazulu_natal,Paulpietersburg,26,False,False,5
b7c2453d-1054-11f0-945d-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,3699,female,Unemployed,zul,ZA,gauteng,Pretoria,ZA,kwazulu_natal,Durban,20,False,False,5
e9f4cd25-16a1-11f0-bb20-0242ac120003,18-29,ZA,Gauteng,Johannesburg,2032,male,unemployed,zul,ZA,kwazulu_natal,Manguzi,ZA,kwazulu_natal,Manguzi,0,False,False,5
431996c6-0ec0-11f0-89c7-0242ac120004,30-39,ZA,KwaZulu-Natal,Mtubatuba,3935,male,Unemployed,zul,ZA,kwazulu_natal,Mtubatuba,ZA,kwazulu_natal,Mtubatuba,31,False,False,1
de5a4060-0619-11f0-8778-0242ac120002,18-29,ZA,KwaZulu-Natal,Pinetown,3620,female,Student,zul,SZ,,Hlathikhulu,ZA,mpumalanga,Elukwatini,3,False,False,2
0eb510a2-0df8-11f0-9047-0242ac120004,18-29,ZA,KwaZulu-Natal,Kranskop,3268,female,Unemployed,zul,ZA,kwazulu_natal,Kranskop,ZA,kwazulu_natal,Kranskop,22,False,False,2
4566e9e5-009d-11f0-9dd7-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,3605,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,29,False,True,1
9699dd38-fe41-11ef-a4e6-0242ac120005,18-29,ZA,KwaZulu-Natal,Port Shepstone,4682,female,,zul,ZA,kwazulu_natal,Port Shepstone,ZA,kwazulu_natal,Port Shepstone,25,False,False,2
0b342ab8-048e-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4066,female,Speech collection,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Durban South,20,False,False,4
e7d57628-0309-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Estcourt,3310,female,Unemployed,zul,ZA,kwazulu_natal,Estcourt,ZA,kwazulu_natal,Estcourt,30,False,False,5
d16f35d5-ffdf-11ef-b43a-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4000,female,Teacher,zul,ZA,kwazulu_natal,Estcourt,ZA,kwazulu_natal,Durban,7,False,False,5
5312a766-0897-11f0-ae3c-0242ac120003,18-29,ZA,Gauteng,Ekurhuleni,1632,female,Technical support,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,27,False,False,3
abb6def0-0f89-11f0-89c7-0242ac120004,18-29,ZA,KwaZulu-Natal,Durban,4342,female,Student,zul,ZA,kwazulu_natal,Ndwedwe,ZA,kwazulu_natal,Ndwedwe,5,False,False,2
1be0a9d4-030b-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Pietermaritzburg,3201,female,Intern,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,31,True,False,4
b6fdd009-0f89-11f0-89c7-0242ac120004,18-29,ZA,KwaZulu-Natal,Harding,4680,female,Student,zul,ZA,kwazulu_natal,Harding,ZA,kwazulu_natal,Harding,19,False,False,2
4c77a4fa-0e39-11f0-9047-0242ac120004,18-29,ZA,Mpumalanga,Mbombela,1332,female,Unemployed,zul,ZA,mpumalanga,Shongwe Mission,ZA,mpumalanga,Malelane,15,False,False,2
77fff8cb-0f89-11f0-89c7-0242ac120004,30-39,ZA,Gauteng,Ga-Rankuwa,208,female,Social worker,zul,ZA,kwazulu_natal,Hlabisa,ZA,kwazulu_natal,Hlabisa,11,False,False,5
366825de-e39f-11ef-baa7-0242ac120004,30-39,ZA,Gauteng,Johannesburg,1868,male,Community Patrol,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Gauteng,37,False,False,2
c1fa9e85-02fb-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Johannesburg,1626,female,Unemployed,zul,ZA,mpumalanga,Nelspruit,ZA,mpumalanga,Nelspruit,2,True,False,2
c0f667a2-0940-11f0-ae3c-0242ac120003,18-29,ZA,Gauteng,Johannesburg,1431,female,Student,zul,ZA,gauteng,Germiston,ZA,gauteng,Johannesburg,15,False,False,2
ec1e3f09-0653-11f0-9be4-0242ac120003,18-29,ZA,KwaZulu-Natal,Dundee,3000,female,,zul,ZA,kwazulu_natal,Dundee,ZA,kwazulu_natal,Dundee,26,False,False,5
8c8fed39-062e-11f0-8778-0242ac120002,18-29,ZA,Mpumalanga,Nelspruit,1200,female,Unemployed,zul,ZA,kwazulu_natal,Pongola,ZA,kwazulu_natal,Pongola,5,False,False,5
616e74a7-e79a-11ef-9e0f-0242ac120002,30-39,ZA,KwaZulu-Natal,Mandeni,3802,female,Unemployed,zul,ZA,kwazulu_natal,Stanger,ZA,kwazulu_natal,Hibberdene,8,False,False,4
34e38e95-0619-11f0-8778-0242ac120002,18-29,ZA,Gauteng,Johannesburg,1847,female,Unemployed,zul,ZA,kwazulu_natal,Vryheid,ZA,kwazulu_natal,Vryheid,5,False,False,5
8af87d9e-0876-11f0-ae3c-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4090,female,University student,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,4,False,False,5
5c447765-f431-11ef-ac4e-0242ac120005,18-29,ZA,KwaZulu-Natal,Durban,4027,male,Software engineer,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,28,False,False,5
bc51daa1-0afc-11f0-b40b-0242ac120004,40-49,ZA,Gauteng,Sebokeng,1983,female,Unemployed,zul,ZA,gauteng,Soweto,ZA,gauteng,Soweto,5,False,False,9
f065ea54-0647-11f0-9be4-0242ac120003,40-49,ZA,Limpopo,Groblersdal,1030,female,Sales consultant,zul,ZA,limpopo,Groblersdal,ZA,limpopo,Groblersdal,14,False,False,3
bb29c63f-0f8a-11f0-89c7-0242ac120004,18-29,ZA,KwaZulu-Natal,Johannesburg,2018,female,Teacher,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,3,False,False,5
8a0c4d91-0940-11f0-ae3c-0242ac120003,18-29,ZA,KwaZulu-Natal,Durban,4066,male,Entrepreneur,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,24,False,False,2
82e8b551-0df8-11f0-9047-0242ac120004,18-29,ZA,Limpopo,Polokwane,470,female,Psychology intern,zul,ZA,limpopo,Polokwane,ZA,limpopo,Polokwane,20,False,False,6
b48932cc-00b8-11f0-9dd7-0242ac120004,30-39,ZA,Gauteng,Johannesburg,1841,female,Unemployed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,20,False,False,2
17cf5e86-0587-11f0-ac56-0242ac120003,18-29,ZA,KwaZulu-Natal,Nqutu,3135,female,Student,zul,ZA,kwazulu_natal,Nqutu,ZA,kwazulu_natal,Nqutu,20,False,False,2
40f706a0-030a-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Newcastle,2952,female,Receptionist,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,23,False,False,5
96d33bb8-e21c-11ef-931f-0242ac120004,30-39,ZA,KwaZulu-Natal,Durban,4200,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,5
bae596b5-03c0-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Newcastle,2952,female,Student,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,21,False,False,2
b020f8c9-f59b-11ef-ac4e-0242ac120005,30-39,ZA,Gauteng,Pretoria,152,female,Lecturer,zul,ZA,kwazulu_natal,Pongola,ZA,kwazulu_natal,Pongola,3,False,False,7
680780a0-02fb-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Johannesburg,1724,female,Student,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,1,False,False,2
b1ee8e36-03c1-11f0-8300-0242ac120004,30-39,ZA,KwaZulu-Natal,Pietermarizburg,3201,female,Program Manager,zul,ZA,kwazulu_natal,Ladysmith,ZA,kwazulu_natal,Pietermaritzburg,20,False,False,6
46be1da8-0618-11f0-8778-0242ac120002,60+,ZA,KwaZulu-Natal,Ladysmith,3381,female,Unemployed,zul,ZA,kwazulu_natal,Ladysmith,ZA,kwazulu_natal,Ladysmith,67,False,False,2
07d83730-02f9-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Ekurhuleni,1550,female,Unemployed,zul,ZA,gauteng,Ekurhuleni,ZA,gauteng,Ekurhuleni,6,False,False,2
88dbfe6a-056b-11f0-8300-0242ac120004,18-29,ZA,Mpumalanga,Witbank,1039,male,Security officer,zul,ZA,mpumalanga,Witbank,ZA,mpumalanga,Witbank,3,False,False,2
634e9896-03c0-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Newcastle,2952,female,Student,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,23,False,False,2
77b70692-fa66-11ef-a9a6-0242ac120003,18-29,ZA,KwaZulu-Natal,Nquthu,3135,female,Unemployed,zul,ZA,kwazulu_natal,Nqutu,ZA,kwazulu_natal,Nqutu,25,False,False,5
69f45ff3-fa66-11ef-a9a6-0242ac120003,50-59,ZA,Gauteng,Johannesburg,1818,female,Not employed,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,53,False,False,4
8d1c8815-009c-11f0-9dd7-0242ac120004,18-29,ZA,Gauteng,Pretoria,8,female,Unemployed,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,3,False,False,3
205e8ae8-00c3-11f0-9dd7-0242ac120004,18-29,ZA,Gauteng,Johannesburg,2191,female,Transcriber/Translator,zul,ZA,kwazulu_natal,Cato Ridge,ZA,kwazulu_natal,Hammarsdale,1,False,False,4
d7e10fde-048d-11f0-8300-0242ac120004,18-29,ZA,KwaZulu-Natal,Empangeni,3887,female,Unemployed,zul,ZA,kwazulu_natal,Empangeni,ZA,kwazulu_natal,Empangeni,24,False,False,3
45c68d8d-00c3-11f0-9dd7-0242ac120004,18-29,ZA,Gauteng,Johannesburg,2014,female,Student,zul,ZA,gauteng,Johannesburg,ZA,kwazulu_natal,Ladysmith,3,False,False,5
bd618b3e-009d-11f0-9dd7-0242ac120004,18-29,ZA,KwaZulu-Natal,Estcourt,3310,female,Student,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,1,False,False,2
e85a0d5e-f59d-11ef-ac4e-0242ac120005,18-29,ZA,Gauteng,Pretoria,122,female,Student,zul,ZA,gauteng,Pretoria,ZA,gauteng,Pretoria,24,False,False,4
1f4bbc88-e235-11ef-931f-0242ac120004,30-39,ZA,Gauteng,Pretoria,122,female,Unemployed,zul,ZA,gauteng,Pretoria,ZA,gauteng,Pretoria,35,False,False,2
b2eb4311-009c-11f0-9dd7-0242ac120004,30-39,ZA,Gauteng,Johannesburg,1475,male,Unemployed,zul,ZA,gauteng,Vosloorus,ZA,gauteng,Vosloorus,33,False,False,3
e5c34bcf-fb2b-11ef-a9a6-0242ac120003,18-29,ZA,KwaZulu-Natal,Hillcrest,3650,female,Unemployed,zul,ZA,kwazulu_natal,Pinetown,ZA,kwazulu_natal,Pinetown,22,False,False,4
49f0886b-fa66-11ef-a9a6-0242ac120003,30-39,ZA,Gauteng,Johannesburg,1819,female,Online English Tutor,zul,ZA,kwazulu_natal,Donnybrook,ZA,kwazulu_natal,Donnybrook,20,False,False,4
719d61e9-f27c-11ef-bb32-0242ac120002,18-29,ZA,KwaZulu-Natal,Newcastle,2940,female,,zul,ZA,gauteng,Pretoria,ZA,kwazulu_natal,Newcastle,15,False,False,2
0a80a725-fe56-11ef-a4e6-0242ac120005,18-29,ZA,Gauteng,Johannesburg,2189,female,Transcriber,zul,ZW,,Victoria Falls,ZA,gauteng,Johannesburg,3,False,False,1
0d56819c-f7fa-11ef-bf9c-0242ac120002,18-29,ZA,Gauteng,Vanderbijlpark,1984,female,Student,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Soweto,10,False,False,2
ac50ffbe-f7ff-11ef-bf9c-0242ac120002,18-29,ZA,Gauteng,Pretoria,208,female,language practice student,zul,ZA,kwazulu_natal,Spruitview,ZA,kwazulu_natal,Nquthu,2,False,False,2
93e77728-f27f-11ef-bb32-0242ac120002,30-39,ZA,Gauteng,Vereeniging,1983,male,Unemployed,zul,ZA,gauteng,Sebokeng,ZA,gauteng,Ndwedwe,10,False,False,9
087f4ba1-e793-11ef-9e0f-0242ac120002,40-49,ZA,KwaZulu-Natal,Pietermaritzburg,3200,female,,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,15,False,False,2
8fb140f6-f5bd-11ef-bf9c-0242ac120002,18-29,ZA,Gauteng,Pretoria,2,female,Unemployed,zul,ZA,kwazulu_natal,Pietermaritzburg,ZA,kwazulu_natal,Pietermaritzburg,2,False,False,5
7f2b33bb-04b6-11f0-8300-0242ac120004,18-29,ZA,Gauteng,Brakpan,1550,female,Unemployed,zul,ZA,gauteng,Brakpan,ZA,gauteng,Brakpan,5,False,False,2
64e14d7a-f35e-11ef-b893-0242ac120002,18-29,ZA,Gauteng,Johannesburg,1852,male,Professional Tattoo Artist,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,2,False,False,2
6ef9bf40-e796-11ef-9e0f-0242ac120002,18-29,ZA,KwaZulu-Natal,Durban,4001,female,Information technology,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,29,False,False,2
79fa1e6b-f29c-11ef-bb32-0242ac120002,30-39,ZA,Gauteng,Johannesburg,1685,female,Community Participation,zul,ZA,gauteng,Johannesburg,ZA,gauteng,Johannesburg,31,False,False,7
cceabc1b-f7fb-11ef-bf9c-0242ac120002,18-29,ZA,KwaZulu-Natal,Ndumu,3996,female,Student,zul,ZA,kwazulu_natal,Ndumu,ZA,kwazulu_natal,Ndumu,4,False,False,5
8a6eb8f5-f296-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Newcastle,2944,female,Unemployed,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,33,False,False,2
f5c9fcb3-f282-11ef-bb32-0242ac120002,40-49,ZA,KwaZulu-Natal,Newcastle,2952,female,Domestic worker,zul,ZA,kwazulu_natal,Newcastle,ZA,kwazulu_natal,Newcastle,46,False,False,2
53ff463d-f434-11ef-ac4e-0242ac120005,18-29,ZA,KwaZulu-Natal,Mandeni,4490,female,Teacher,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Mandeni,22,False,False,5
20dd889e-f42d-11ef-ac4e-0242ac120005,30-39,ZA,KwaZulu-Natal,Durban,4066,female,Self employed,zul,ZA,kwazulu_natal,Izinqoleni,ZA,kwazulu_natal,Durban,13,False,False,2
2924b2d3-f4dd-11ef-ac4e-0242ac120005,40-49,ZA,KwaZulu-Natal,Durban,4001,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,5,False,False,3
93b178b0-f29f-11ef-bb32-0242ac120002,30-39,ZA,KwaZulu-Natal,Durban,4360,female,Student,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,30,False,False,3
c0f22643-f42d-11ef-ac4e-0242ac120005,18-29,ZA,Free State,Phuthaditjhaba,9868,female,Unemployed,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,5,False,False,2
db78f857-f282-11ef-bb32-0242ac120002,18-29,ZA,KwaZulu-Natal,Eshowe,3815,female,Cashier,zul,ZA,kwazulu_natal,Eshowe,ZA,kwazulu_natal,Eshowe,18,False,False,2
f871b608-f344-11ef-b893-0242ac120002,18-29,ZA,KwaZulu-Natal,Umlazi,4066,female,Customer service agent,zul,ZA,kwazulu_natal,Durban,ZA,kwazulu_natal,Durban,23,False,False,2
7821bd97-f27f-11ef-bb32-0242ac120002,30-39,ZA,Gauteng,Benoni,1501,female,Cashier,zul,ZA,kwazulu_natal,Pongola,ZA,kwazulu_natal,Pongola,13,False,False,5
